=== Run information ===

Scheme:       weka.classifiers.rules.DecisionTable -X 1 -S "weka.attributeSelection.BestFirst -D 1 -N 5"
Relation:     cleaned_demone
Instances:    6268
Attributes:   5
              ID
              TRUNCATED
              possibly_sensitive
              retweeted_status
              reaction
Test mode:    evaluate on training data

=== Classifier model (full training set) ===

Decision Table:

Number of training instances: 6260
Number of Rules : 10
Non matches covered by Majority class.
	Best first.
	Start set: no attributes
	Search direction: forward
	Stale search after 5 node expansions
	Total number of subsets evaluated: 11
	Merit of best subset found:    0.867
Evaluation (for feature selection): CV (leave one out) 
Feature set: 1,5

Time taken to build model: 0.1 seconds

=== Predictions on training set ===

    inst#     actual  predicted      error
      243      1         -0.178     -1.178 
      244     -1         -0.178      0.822 
      245     -1         -0.178      0.822 
      246      1         -0.178     -1.178 
      247      1         -0.178     -1.178 
      248      1         -0.178     -1.178 
      249      0         -0.178     -0.178 
      250      1         -0.178     -1.178 
      251      0         -0.178     -0.178 
      252     -1         -0.178      0.822 
      253     -1         -0.178      0.822 
      254     -1         -0.178      0.822 
      255     -1         -0.178      0.822 
      256     -1         -0.178      0.822 
      257     -1         -0.178      0.822 
      258     -1         -0.178      0.822 
      259     -1         -0.178      0.822 
      260     -1         -0.178      0.822 
      261      0         -0.178     -0.178 
      262     -1         -0.178      0.822 
      263     -1         -0.178      0.822 
      264     -1         -0.178      0.822 
      265     -1         -0.178      0.822 
      266     -1         -0.178      0.822 
      267     -1         -0.178      0.822 
      268     -1         -0.178      0.822 
      269      0         -0.178     -0.178 
      270      1         -0.178     -1.178 
      271     -1         -0.178      0.822 
      272      1         -0.178     -1.178 
      273     -1         -0.178      0.822 
      274     -1         -0.178      0.822 
      275      1         -0.178     -1.178 
      276      0         -0.178     -0.178 
      277      1         -0.178     -1.178 
      278      0         -0.178     -0.178 
      279     -1         -0.178      0.822 
      280      0         -0.178     -0.178 
      281      1         -0.178     -1.178 
      282      1         -0.178     -1.178 
      283     -1         -0.178      0.822 
      284     -1         -0.178      0.822 
      285      1         -0.178     -1.178 
      286      1         -0.178     -1.178 
      287      0         -0.178     -0.178 
      288      1         -0.178     -1.178 
      289      1         -0.178     -1.178 
      290      1         -0.178     -1.178 
      291      0         -0.178     -0.178 
      292      1         -0.178     -1.178 
      293     -1         -0.178      0.822 
      294     -1         -0.178      0.822 
      295      1         -0.178     -1.178 
      296      1         -0.178     -1.178 
      297      1         -0.178     -1.178 
      298      0         -0.178     -0.178 
      299      1         -0.178     -1.178 
      300      0         -0.178     -0.178 
      301     -1         -0.178      0.822 
      302     -1         -0.178      0.822 
      303     -1         -0.178      0.822 
      304     -1         -0.178      0.822 
      305     -1         -0.178      0.822 
      306     -1         -0.178      0.822 
      307     -1         -0.178      0.822 
      308     -1         -0.178      0.822 
      309     -1         -0.178      0.822 
      310      0         -0.178     -0.178 
      311     -1         -0.178      0.822 
      312     -1         -0.178      0.822 
      313     -1         -0.178      0.822 
      314     -1         -0.178      0.822 
      315     -1         -0.178      0.822 
      316     -1         -0.178      0.822 
      317     -1         -0.178      0.822 
      318      0         -0.178     -0.178 
      319      1         -0.178     -1.178 
      320     -1         -0.178      0.822 
      321      1         -0.178     -1.178 
      322     -1         -0.178      0.822 
      323     -1         -0.178      0.822 
      324      1         -0.178     -1.178 
      325      0         -0.178     -0.178 
      326      1         -0.178     -1.178 
      327      0         -0.178     -0.178 
      328     -1         -0.178      0.822 
      329      0         -0.178     -0.178 
      330      1         -0.178     -1.178 
      331      1         -0.178     -1.178 
      332     -1         -0.178      0.822 
      333     -1         -0.178      0.822 
      334      1         -0.178     -1.178 
      335      1         -0.178     -1.178 
      336      0         -0.178     -0.178 
      337      1         -0.178     -1.178 
      338      1         -0.178     -1.178 
      339      1         -0.178     -1.178 
      340      0         -0.178     -0.178 
      341      1         -0.178     -1.178 
      342     -1         -0.178      0.822 
      343     -1         -0.178      0.822 
      344      1         -0.178     -1.178 
      345      1         -0.178     -1.178 
      346      1         -0.178     -1.178 
      347      0         -0.178     -0.178 
      348      1         -0.178     -1.178 
      349      0         -0.178     -0.178 
      350     -1         -0.178      0.822 
      351     -1         -0.178      0.822 
      352     -1         -0.178      0.822 
      353     -1         -0.178      0.822 
      354     -1         -0.178      0.822 
      355     -1         -0.178      0.822 
      356     -1         -0.178      0.822 
      357     -1         -0.178      0.822 
      358     -1         -0.178      0.822 
      359      0         -0.178     -0.178 
      360     -1         -0.178      0.822 
      361     -1         -0.178      0.822 
      362     -1         -0.178      0.822 
      363     -1         -0.178      0.822 
      364     -1         -0.178      0.822 
      365     -1         -0.178      0.822 
      366     -1         -0.178      0.822 
      367      0         -0.178     -0.178 
      368      1         -0.178     -1.178 
      369     -1         -0.178      0.822 
      370      1         -0.178     -1.178 
      371     -1         -0.178      0.822 
      372     -1         -0.178      0.822 
      373      1         -0.178     -1.178 
      374      0         -0.178     -0.178 
      375      1         -0.178     -1.178 
      376      0         -0.178     -0.178 
      377     -1         -0.178      0.822 
      378      0         -0.178     -0.178 
      379      1         -0.178     -1.178 
      380      1         -0.178     -1.178 
      381     -1         -0.178      0.822 
      382     -1         -0.178      0.822 
      383      1         -0.178     -1.178 
      384      1         -0.178     -1.178 
      385      0         -0.178     -0.178 
      386      1         -0.178     -1.178 
      387      1         -0.178     -1.178 
      388      1         -0.178     -1.178 
      389      0         -0.178     -0.178 
      390      1         -0.178     -1.178 
      391     -1         -0.178      0.822 
      392     -1         -0.178      0.822 
      393      1         -0.178     -1.178 
      394      1         -0.178     -1.178 
      395      1         -0.178     -1.178 
      396      0         -0.178     -0.178 
      397      1         -0.178     -1.178 
      398      0         -0.178     -0.178 
      399     -1         -0.178      0.822 
      400     -1         -0.178      0.822 
      401     -1         -0.178      0.822 
      402     -1         -0.178      0.822 
      403     -1         -0.178      0.822 
      404     -1         -0.178      0.822 
      405     -1         -0.178      0.822 
      406     -1         -0.178      0.822 
      407     -1         -0.178      0.822 
      408      0         -0.178     -0.178 
      409     -1         -0.178      0.822 
      410     -1         -0.178      0.822 
      411     -1         -0.178      0.822 
      412     -1         -0.178      0.822 
      413     -1         -0.178      0.822 
      414     -1         -0.178      0.822 
      415     -1         -0.178      0.822 
      416      0         -0.178     -0.178 
      417      1         -0.178     -1.178 
      418     -1         -0.178      0.822 
      419      1         -0.178     -1.178 
      420     -1         -0.178      0.822 
      421     -1         -0.178      0.822 
      422      1         -0.178     -1.178 
      423      0         -0.178     -0.178 
      424      1         -0.178     -1.178 
      425      0         -0.178     -0.178 
      426     -1         -0.178      0.822 
      427      0         -0.178     -0.178 
      428      1         -0.178     -1.178 
      429      1         -0.178     -1.178 
      430     -1         -0.178      0.822 
      431     -1         -0.178      0.822 
      432      1         -0.178     -1.178 
      433      1         -0.178     -1.178 
      434      0         -0.178     -0.178 
      435      1         -0.178     -1.178 
      436      1         -0.178     -1.178 
      437      1         -0.178     -1.178 
      438      0         -0.178     -0.178 
      439      1         -0.178     -1.178 
      440     -1         -0.178      0.822 
      441     -1         -0.178      0.822 
      442      1         -0.178     -1.178 
      443      1         -0.178     -1.178 
      444      1         -0.178     -1.178 
      445      0         -0.178     -0.178 
      446      1         -0.178     -1.178 
      447      0         -0.178     -0.178 
      448     -1         -0.178      0.822 
      449     -1         -0.178      0.822 
      450     -1         -0.178      0.822 
      451     -1         -0.178      0.822 
      452     -1         -0.178      0.822 
      453     -1         -0.178      0.822 
      454     -1         -0.178      0.822 
      455     -1         -0.178      0.822 
      456     -1         -0.178      0.822 
      457      0         -0.178     -0.178 
      458     -1         -0.178      0.822 
      459     -1         -0.178      0.822 
      460     -1         -0.178      0.822 
      461     -1         -0.178      0.822 
      462     -1         -0.178      0.822 
      463     -1         -0.178      0.822 
      464     -1         -0.178      0.822 
      465      0         -0.178     -0.178 
      466      1         -0.178     -1.178 
      467     -1         -0.178      0.822 
      468      1         -0.178     -1.178 
      469     -1         -0.178      0.822 
      470     -1         -0.178      0.822 
      471      1         -0.178     -1.178 
      472      0         -0.178     -0.178 
      473      1         -0.178     -1.178 
      474      0         -0.178     -0.178 
      475     -1         -0.178      0.822 
      476      0         -0.178     -0.178 
      477      1         -0.178     -1.178 
      478      1         -0.178     -1.178 
      479     -1         -0.178      0.822 
      480     -1         -0.178      0.822 
      481      1         -0.178     -1.178 
      482      1         -0.178     -1.178 
      483      0         -0.178     -0.178 
      484      1         -0.178     -1.178 
      485      1         -0.178     -1.178 
      486      1         -0.178     -1.178 
      487      0         -0.178     -0.178 
      488      1         -0.178     -1.178 
      489     -1         -0.178      0.822 
      490     -1         -0.178      0.822 
      491      1         -0.178     -1.178 
      492      1         -0.178     -1.178 
      493      1         -0.178     -1.178 
      494      0         -0.178     -0.178 
      495      1         -0.178     -1.178 
      496      0         -0.178     -0.178 
      497     -1         -0.178      0.822 
      498     -1         -0.178      0.822 
      499     -1         -0.178      0.822 
      500     -1         -0.178      0.822 
      501     -1         -0.178      0.822 
      502     -1         -0.178      0.822 
      503     -1         -0.178      0.822 
      504     -1         -0.178      0.822 
      505     -1         -0.178      0.822 
      506      0         -0.178     -0.178 
      507     -1         -0.178      0.822 
      508     -1         -0.178      0.822 
      509     -1         -0.178      0.822 
      510     -1         -0.178      0.822 
      511     -1         -0.178      0.822 
      512     -1         -0.178      0.822 
      513     -1         -0.178      0.822 
      514      0         -0.178     -0.178 
      515      1         -0.178     -1.178 
      516     -1         -0.178      0.822 
      517      1         -0.178     -1.178 
      518     -1         -0.178      0.822 
      519     -1         -0.178      0.822 
      520      1         -0.178     -1.178 
      521      0         -0.178     -0.178 
      522      1         -0.178     -1.178 
      523      0         -0.178     -0.178 
      524     -1         -0.178      0.822 
      525      0         -0.178     -0.178 
      526      1         -0.178     -1.178 
      527      1         -0.178     -1.178 
      528     -1         -0.178      0.822 
      529     -1         -0.178      0.822 
      530      1         -0.178     -1.178 
      531      1         -0.178     -1.178 
      532      0         -0.178     -0.178 
      533      1         -0.178     -1.178 
      534      1         -0.178     -1.178 
      535      1         -0.178     -1.178 
      536      0         -0.178     -0.178 
      537      1         -0.178     -1.178 
      538     -1         -0.178      0.822 
      539     -1         -0.178      0.822 
      540      1         -0.178     -1.178 
      541      1         -0.178     -1.178 
      542      1         -0.178     -1.178 
      543      0         -0.178     -0.178 
      544      1         -0.178     -1.178 
      545      0         -0.178     -0.178 
      546     -1         -0.178      0.822 
      547     -1         -0.178      0.822 
      548     -1         -0.178      0.822 
      549     -1         -0.178      0.822 
      550     -1         -0.178      0.822 
      551     -1         -0.178      0.822 
      552     -1         -0.178      0.822 
      553     -1         -0.178      0.822 
      554     -1         -0.178      0.822 
      555      0         -0.178     -0.178 
      556     -1         -0.178      0.822 
      557     -1         -0.178      0.822 
      558     -1         -0.178      0.822 
      559     -1         -0.178      0.822 
      560     -1         -0.178      0.822 
      561     -1         -0.178      0.822 
      562     -1         -0.178      0.822 
      563      0         -0.178     -0.178 
      564      1         -0.178     -1.178 
      565     -1         -0.178      0.822 
      566      1         -0.178     -1.178 
      567     -1         -0.178      0.822 
      568     -1         -0.178      0.822 
      569      1         -0.178     -1.178 
      570      0         -0.178     -0.178 
      571      1         -0.178     -1.178 
      572      0         -0.178     -0.178 
      573     -1         -0.178      0.822 
      574      0         -0.178     -0.178 
      575      1         -0.178     -1.178 
      576      1         -0.178     -1.178 
      577     -1         -0.178      0.822 
      578     -1         -0.178      0.822 
      579      1         -0.178     -1.178 
      580      1         -0.178     -1.178 
      581      0         -0.178     -0.178 
      582      1         -0.178     -1.178 
      583      1         -0.178     -1.178 
      584      1         -0.178     -1.178 
      585      0         -0.178     -0.178 
      586      1         -0.178     -1.178 
      587     -1         -0.178      0.822 
      588     -1         -0.178      0.822 
      589      1         -0.178     -1.178 
      590      1         -0.178     -1.178 
      591      1         -0.178     -1.178 
      592      0         -0.178     -0.178 
      593      1         -0.178     -1.178 
      594      0         -0.178     -0.178 
      595     -1         -0.178      0.822 
      596     -1         -0.178      0.822 
      597     -1         -0.178      0.822 
      598     -1         -0.178      0.822 
      599     -1         -0.178      0.822 
      600     -1         -0.178      0.822 
      601     -1         -0.178      0.822 
      602     -1         -0.178      0.822 
      603     -1         -0.178      0.822 
      604      0         -0.178     -0.178 
      605     -1         -0.178      0.822 
      606     -1         -0.178      0.822 
      607     -1         -0.178      0.822 
      608     -1         -0.178      0.822 
      609     -1         -0.178      0.822 
      610     -1         -0.178      0.822 
      611     -1         -0.178      0.822 
      612      0         -0.178     -0.178 
      613      1         -0.178     -1.178 
      614     -1         -0.178      0.822 
      615      1         -0.178     -1.178 
      616     -1         -0.178      0.822 
      617     -1         -0.178      0.822 
      618      1         -0.178     -1.178 
      619      0         -0.178     -0.178 
      620      1         -0.178     -1.178 
      621      0         -0.178     -0.178 
      622     -1         -0.178      0.822 
      623      0         -0.178     -0.178 
      624      1         -0.178     -1.178 
      625      1         -0.178     -1.178 
      626     -1         -0.178      0.822 
      627     -1         -0.178      0.822 
      628      1         -0.206     -1.206 
      629      1         -0.206     -1.206 
      630      0         -0.206     -0.206 
      631      1         -0.206     -1.206 
      632      1         -0.206     -1.206 
      633      1         -0.206     -1.206 
      634      0         -0.206     -0.206 
      635      1         -0.206     -1.206 
      636     -1         -0.206      0.794 
      637     -1         -0.206      0.794 
      638      1         -0.206     -1.206 
      639      1         -0.206     -1.206 
      640      1         -0.206     -1.206 
      641      0         -0.206     -0.206 
      642      1         -0.206     -1.206 
      643      0         -0.206     -0.206 
      644     -1         -0.206      0.794 
      645     -1         -0.206      0.794 
      646     -1         -0.206      0.794 
      647     -1         -0.206      0.794 
      648     -1         -0.206      0.794 
      649     -1         -0.206      0.794 
      650     -1         -0.206      0.794 
      651     -1         -0.206      0.794 
      652     -1         -0.206      0.794 
      653      0         -0.206     -0.206 
      654     -1         -0.206      0.794 
      655     -1         -0.206      0.794 
      656     -1         -0.206      0.794 
      657     -1         -0.206      0.794 
      658     -1         -0.206      0.794 
      659     -1         -0.206      0.794 
      660     -1         -0.206      0.794 
      661      0         -0.206     -0.206 
      662      1         -0.206     -1.206 
      663     -1         -0.206      0.794 
      664      1         -0.206     -1.206 
      665     -1         -0.206      0.794 
      666     -1         -0.206      0.794 
      667      1         -0.206     -1.206 
      668      0         -0.206     -0.206 
      669      1         -0.206     -1.206 
      670      0         -0.206     -0.206 
      671     -1         -0.206      0.794 
      672      0         -0.206     -0.206 
      673      1         -0.206     -1.206 
      674      1         -0.206     -1.206 
      675     -1         -0.206      0.794 
      676     -1         -0.206      0.794 
      677      1         -0.206     -1.206 
      678      1         -0.206     -1.206 
      679      0         -0.206     -0.206 
      680      1         -0.206     -1.206 
      681      1         -0.206     -1.206 
      682      1         -0.206     -1.206 
      683      0         -0.206     -0.206 
      684      1         -0.206     -1.206 
      685     -1         -0.206      0.794 
      686     -1         -0.206      0.794 
      687      1         -0.206     -1.206 
      688      1         -0.206     -1.206 
      689      1         -0.206     -1.206 
      690      0         -0.206     -0.206 
      691      1         -0.206     -1.206 
      692      0         -0.206     -0.206 
      693     -1         -0.206      0.794 
      694     -1         -0.206      0.794 
      695     -1         -0.206      0.794 
      696     -1         -0.206      0.794 
      697     -1         -0.206      0.794 
      698     -1         -0.206      0.794 
      699     -1         -0.206      0.794 
      700     -1         -0.206      0.794 
      701     -1         -0.206      0.794 
      702      0         -0.206     -0.206 
      703     -1         -0.206      0.794 
      704     -1         -0.206      0.794 
      705     -1         -0.206      0.794 
      706     -1         -0.206      0.794 
      707     -1         -0.206      0.794 
      708     -1         -0.206      0.794 
      709     -1         -0.206      0.794 
      710      0         -0.206     -0.206 
      711      1         -0.206     -1.206 
      712     -1         -0.206      0.794 
      713      1         -0.206     -1.206 
      714     -1         -0.206      0.794 
      715     -1         -0.206      0.794 
      716      1         -0.206     -1.206 
      717      0         -0.206     -0.206 
      718      1         -0.206     -1.206 
      719      0         -0.206     -0.206 
      720     -1         -0.206      0.794 
      721      0         -0.206     -0.206 
      722      1         -0.206     -1.206 
      723      1         -0.206     -1.206 
      724     -1         -0.206      0.794 
      725     -1         -0.206      0.794 
      726      1         -0.206     -1.206 
      727      1         -0.206     -1.206 
      728      0         -0.206     -0.206 
      729      1         -0.206     -1.206 
      730      1         -0.206     -1.206 
      731      1         -0.206     -1.206 
      732      0         -0.206     -0.206 
      733      1         -0.206     -1.206 
      734     -1         -0.206      0.794 
      735     -1         -0.206      0.794 
      736      1         -0.206     -1.206 
      737      1         -0.206     -1.206 
      738      1         -0.206     -1.206 
      739      0         -0.206     -0.206 
      740      1         -0.206     -1.206 
      741      0         -0.206     -0.206 
      742     -1         -0.206      0.794 
      743     -1         -0.206      0.794 
      744     -1         -0.206      0.794 
      745     -1         -0.206      0.794 
      746     -1         -0.206      0.794 
      747     -1         -0.206      0.794 
      748     -1         -0.206      0.794 
      749     -1         -0.206      0.794 
      750     -1         -0.206      0.794 
      751      0         -0.206     -0.206 
      752     -1         -0.206      0.794 
      753     -1         -0.206      0.794 
      754     -1         -0.206      0.794 
      755     -1         -0.206      0.794 
      756     -1         -0.206      0.794 
      757     -1         -0.206      0.794 
      758     -1         -0.206      0.794 
      759      0         -0.206     -0.206 
      760      1         -0.206     -1.206 
      761     -1         -0.206      0.794 
      762      1         -0.206     -1.206 
      763     -1         -0.206      0.794 
      764     -1         -0.206      0.794 
      765      1         -0.206     -1.206 
      766      1         -0.206     -1.206 
      767      0         -0.206     -0.206 
      768     -1         -0.206      0.794 
      769     -1         -0.206      0.794 
      770     -1         -0.206      0.794 
      771     -1         -0.206      0.794 
      772     -1         -0.206      0.794 
      773     -1         -0.206      0.794 
      774     -1         -0.206      0.794 
      775     -1         -0.206      0.794 
      776     -1         -0.206      0.794 
      777      0         -0.206     -0.206 
      778     -1         -0.206      0.794 
      779     -1         -0.206      0.794 
      780      1         -0.206     -1.206 
      781      0         -0.206     -0.206 
      782     -1         -0.206      0.794 
      783     -1         -0.206      0.794 
      784     -1         -0.206      0.794 
      785     -1         -0.206      0.794 
      786     -1         -0.206      0.794 
      787     -1         -0.206      0.794 
      788     -1         -0.206      0.794 
      789     -1         -0.206      0.794 
      790     -1         -0.206      0.794 
      791      0         -0.206     -0.206 
      792     -1         -0.206      0.794 
      793     -1         -0.206      0.794 
      794     -1         -0.206      0.794 
      795     -1         -0.206      0.794 
      796     -1         -0.206      0.794 
      797     -1         -0.206      0.794 
      798     -1         -0.206      0.794 
      799      0         -0.206     -0.206 
      800      1         -0.206     -1.206 
      801      1         -0.206     -1.206 
      802      0         -0.206     -0.206 
      803     -1         -0.206      0.794 
      804     -1         -0.206      0.794 
      805     -1         -0.206      0.794 
      806     -1         -0.206      0.794 
      807     -1         -0.206      0.794 
      808     -1         -0.206      0.794 
      809     -1         -0.206      0.794 
      810     -1         -0.206      0.794 
      811     -1         -0.206      0.794 
      812      0         -0.206     -0.206 
      813     -1         -0.206      0.794 
      814     -1         -0.206      0.794 
      815     -1         -0.206      0.794 
      816     -1         -0.206      0.794 
      817     -1         -0.206      0.794 
      818     -1         -0.206      0.794 
      819     -1         -0.206      0.794 
      820      0         -0.206     -0.206 
      821      1         -0.206     -1.206 
      822     -1         -0.206      0.794 
      823      1         -0.206     -1.206 
      824     -1         -0.206      0.794 
      825     -1         -0.206      0.794 
      826      1         -0.206     -1.206 
      827      0         -0.206     -0.206 
      828      1         -0.206     -1.206 
      829      0         -0.206     -0.206 
      830     -1         -0.206      0.794 
      831      0         -0.206     -0.206 
      832      1         -0.206     -1.206 
