=== Run information ===

Scheme:       weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1
Relation:     cleaned_demone
Instances:    6268
Attributes:   5
              ID
              TRUNCATED
              possibly_sensitive
              retweeted_status
              reaction
Test mode:    evaluate on training data

=== Classifier model (full training set) ===

RandomForest

Bagging with 100 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

Time taken to build model: 1.64 seconds

=== Predictions on training set ===

    inst#     actual  predicted      error
      236      1          0.49      -0.51  
      237      1          0.71      -0.29  
      238      0          0.36       0.36  
      239      1          0.88      -0.12  
      240      1          0.94      -0.06  
      241      1          0.93      -0.07  
      242      0          0.22       0.22  
      243      1          0.63      -0.37  
      244     -1         -0.19       0.81  
      245     -1         -0.44       0.56  
      246      1          0.88      -0.12  
      247      1          0.88      -0.12  
      248      1          0.78      -0.22  
      249      0          0.26       0.26  
      250      1          0.65      -0.35  
      251      0         -0.23      -0.23  
      252     -1         -0.72       0.28  
      253     -1         -0.9        0.1   
      254     -1         -0.9        0.1   
      255     -1         -0.9        0.1   
      256     -1         -0.98       0.02  
      257     -1         -0.98       0.02  
      258     -1         -0.99       0.01  
      259     -1         -0.97       0.03  
      260     -1         -0.98       0.02  
      261      0         -0.4       -0.4   
      262     -1         -0.75       0.25  
      263     -1         -0.9        0.1   
      264     -1         -0.96       0.04  
      265     -1         -0.98       0.02  
      266     -1         -0.64       0.36  
      267     -1         -0.95       0.05  
      268     -1         -0.82       0.18  
      269      0         -0.34      -0.34  
      270      1          0.56      -0.44  
      271     -1         -0.5        0.5   
      272      1          0.4       -0.6   
      273     -1         -0.34       0.66  
      274     -1         -0.73       0.27  
      275      1          0.57      -0.43  
      276      0          0.27       0.27  
      277      1          0.63      -0.37  
      278      0         -0.31      -0.31  
      279     -1         -0.46       0.54  
      280      0          0.17       0.17  
      281      1          0.25      -0.75  
      282      1          0.94      -0.06  
      283     -1         -0.45       0.55  
      284     -1         -0.57       0.43  
      285      1          0.89      -0.11  
      286      1          0.7       -0.3   
      287      0          0.27       0.27  
      288      1          0.74      -0.26  
      289      1          0.92      -0.08  
      290      1          0.94      -0.06  
      291      0         -0.36      -0.36  
      292      1          0.58      -0.42  
      293     -1         -0.59       0.41  
      294     -1         -0.15       0.85  
      295      1          0.38      -0.62  
      296      1          0.92      -0.08  
      297      1          0.9       -0.1   
      298      0         -0.08      -0.08  
      299      1          0.88      -0.12  
      300      0         -0.27      -0.27  
      301     -1         -0.88       0.12  
      302     -1         -0.88       0.12  
      303     -1         -0.92       0.08  
      304     -1         -0.73       0.27  
      305     -1         -0.93       0.07  
      306     -1         -0.97       0.03  
      307     -1         -0.98       0.02  
      308     -1         -0.99       0.01  
      309     -1         -0.99       0.01  
      310      0         -0.3       -0.3   
      311     -1         -0.6        0.4   
      312     -1         -1          0     
      313     -1         -1          0     
      314     -1         -0.8        0.2   
      315     -1         -1          0     
      316     -1         -0.84       0.16  
      317     -1         -0.82       0.18  
      318      0          0.05       0.05  
      319      1          0.36      -0.64  
      320     -1         -0.54       0.46  
      321      1          0.51      -0.49  
      322     -1         -0.54       0.46  
      323     -1         -0.4        0.6   
      324      1          0.34      -0.66  
      325      0          0.15       0.15  
      326      1          0.59      -0.41  
      327      0          0.15       0.15  
      328     -1         -0.4        0.6   
      329      0          0.12       0.12  
      330      1          0.33      -0.67  
      331      1          0.35      -0.65  
      332     -1         -0.22       0.78  
      333     -1         -0.53       0.47  
      334      1          0.49      -0.51  
      335      1          0.75      -0.25  
      336      0         -0.12      -0.12  
      337      1          0.99      -0.01  
      338      1          0.99      -0.01  
      339      1          0.8       -0.2   
      340      0          0.33       0.33  
      341      1          0.47      -0.53  
      342     -1         -0.76       0.24  
      343     -1         -0.76       0.24  
      344      1          0.4       -0.6   
      345      1          0.57      -0.43  
      346      1          0.23      -0.77  
      347      0          0.25       0.25  
      348      1          0.56      -0.44  
      349      0         -0.23      -0.23  
      350     -1         -0.73       0.27  
      351     -1         -0.8        0.2   
      352     -1         -0.85       0.15  
      353     -1         -0.98       0.02  
      354     -1         -0.81       0.19  
      355     -1         -0.81       0.19  
      356     -1         -1          0     
      357     -1         -1          0     
      358     -1         -0.81       0.19  
      359      0         -0.43      -0.43  
      360     -1         -0.98       0.02  
      361     -1         -1          0     
      362     -1         -0.98       0.02  
      363     -1         -0.97       0.03  
      364     -1         -0.91       0.09  
      365     -1         -0.94       0.06  
      366     -1         -0.94       0.06  
      367      0          0.07       0.07  
      368      1          0.37      -0.63  
      369     -1         -0.39       0.61  
      370      1          0.3       -0.7   
      371     -1         -0.69       0.31  
      372     -1         -0.38       0.62  
      373      1          0.46      -0.54  
      374      0         -0.19      -0.19  
      375      1          0.58      -0.42  
      376      0         -0.12      -0.12  
      377     -1         -0.6        0.4   
      378      0          0.13       0.13  
      379      1          0.76      -0.24  
      380      1          0.42      -0.58  
      381     -1         -0.74       0.26  
      382     -1         -0.56       0.44  
      383      1          0.45      -0.55  
      384      1          0.74      -0.26  
      385      0          0.35       0.35  
      386      1          0.77      -0.23  
      387      1          0.84      -0.16  
      388      1          0.74      -0.26  
      389      0         -0.35      -0.35  
      390      1          0.83      -0.17  
      391     -1         -0.73       0.27  
      392     -1         -0.22       0.78  
      393      1          0.74      -0.26  
      394      1          0.88      -0.12  
      395      1          0.92      -0.08  
      396      0         -0.26      -0.26  
      397      1          0.56      -0.44  
      398      0         -0.22      -0.22  
      399     -1         -0.42       0.58  
      400     -1         -0.96       0.04  
      401     -1         -0.94       0.06  
      402     -1         -0.88       0.12  
      403     -1         -0.6        0.4   
      404     -1         -0.98       0.02  
      405     -1         -0.98       0.02  
      406     -1         -0.98       0.02  
      407     -1         -0.96       0.04  
      408      0         -0.18      -0.18  
      409     -1         -0.98       0.02  
      410     -1         -0.98       0.02  
      411     -1         -1          0     
      412     -1         -1          0     
      413     -1         -0.98       0.02  
      414     -1         -0.37       0.63  
      415     -1         -0.65       0.35  
      416      0          0.15       0.15  
      417      1          0.41      -0.59  
      418     -1         -0.5        0.5   
      419      1          0.44      -0.56  
      420     -1         -0.47       0.53  
      421     -1         -0.56       0.44  
      422      1          0.48      -0.52  
      423      0         -0.12      -0.12  
      424      1          0.9       -0.1   
      425      0         -0.28      -0.28  
      426     -1         -0.72       0.28  
      427      0         -0.23      -0.23  
      428      1          0.42      -0.58  
      429      1          1          0     
      430     -1         -0.88       0.12  
      431     -1         -0.42       0.58  
      432      1          0.99      -0.01  
      433      1          0.7       -0.3   
      434      0          0.29       0.29  
      435      1          0.71      -0.29  
      436      1          0.95      -0.05  
      437      1          0.78      -0.22  
      438      0          0.34       0.34  
      439      1          0.79      -0.21  
      440     -1         -0.79       0.21  
      441     -1         -0.58       0.42  
      442      1          0.18      -0.82  
      443      1          0.87      -0.13  
      444      1          0.71      -0.29  
      445      0          0.34       0.34  
      446      1          0.61      -0.39  
      447      0         -0.39      -0.39  
      448     -1         -0.59       0.41  
      449     -1         -1          0     
      450     -1         -1          0     
      451     -1         -1          0     
      452     -1         -1          0     
      453     -1         -0.99       0.01  
      454     -1         -1          0     
      455     -1         -1          0     
      456     -1         -1          0     
      457      0         -0.44      -0.44  
      458     -1         -1          0     
      459     -1         -1          0     
      460     -1         -0.97       0.03  
      461     -1         -1          0     
      462     -1         -0.97       0.03  
      463     -1         -0.95       0.05  
      464     -1         -0.73       0.27  
      465      0          0.12       0.12  
      466      1          0.36      -0.64  
      467     -1         -0.68       0.32  
      468      1          0.45      -0.55  
      469     -1         -0.86       0.14  
      470     -1         -0.34       0.66  
      471      1          0.59      -0.41  
      472      0          0.36       0.36  
      473      1          0.64      -0.36  
      474      0         -0.1       -0.1   
      475     -1         -0.5        0.5   
      476      0          0.37       0.37  
      477      1          0.9       -0.1   
      478      1          0.91      -0.09  
      479     -1         -0.74       0.26  
      480     -1         -0.72       0.28  
      481      1          0.71      -0.29  
      482      1          0.82      -0.18  
      483      0          0.36       0.36  
      484      1          1          0     
      485      1          0.96      -0.04  
      486      1          0.75      -0.25  
      487      0          0.31       0.31  
      488      1          0.49      -0.51  
      489     -1         -0.66       0.34  
      490     -1         -0.41       0.59  
      491      1          0.47      -0.53  
      492      1          0.52      -0.48  
      493      1          0.69      -0.31  
      494      0          0.27       0.27  
      495      1          0.42      -0.58  
      496      0         -0.21      -0.21  
      497     -1         -0.79       0.21  
      498     -1         -0.69       0.31  
      499     -1         -0.96       0.04  
      500     -1         -1          0     
      501     -1         -0.94       0.06  
      502     -1         -1          0     
      503     -1         -0.97       0.03  
      504     -1         -0.97       0.03  
      505     -1         -0.75       0.25  
      506      0         -0.32      -0.32  
      507     -1         -0.99       0.01  
      508     -1         -1          0     
      509     -1         -0.93       0.07  
      510     -1         -0.97       0.03  
      511     -1         -0.9        0.1   
      512     -1         -0.82       0.18  
      513     -1         -0.71       0.29  
      514      0         -0.31      -0.31  
      515      1          0.46      -0.54  
      516     -1         -0.37       0.63  
      517      1          0.31      -0.69  
      518     -1         -0.45       0.55  
      519     -1         -0.4        0.6   
      520      1          0.39      -0.61  
      521      0         -0.11      -0.11  
      522      1          0.89      -0.11  
      523      0         -0.2       -0.2   
      524     -1         -0.57       0.43  
      525      0         -0.01      -0.01  
      526      1          0.92      -0.08  
      527      1          0.33      -0.67  
      528     -1         -0.74       0.26  
      529     -1         -0.74       0.26  
      530      1          0.96      -0.04  
      531      1          0.7       -0.3   
      532      0          0.19       0.19  
      533      1          0.8       -0.2   
      534      1          0.34      -0.66  
      535      1          0.61      -0.39  
      536      0          0.35       0.35  
      537      1          0.7       -0.3   
      538     -1         -0.38       0.62  
      539     -1         -0.41       0.59  
      540      1          0.5       -0.5   
      541      1          0.4       -0.6   
      542      1          0.73      -0.27  
      543      0          0.28       0.28  
      544      1          0.69      -0.31  
      545      0          0.26       0.26  
      546     -1         -0.9        0.1   
      547     -1         -0.94       0.06  
      548     -1         -0.85       0.15  
      549     -1         -0.96       0.04  
      550     -1         -0.96       0.04  
      551     -1         -0.98       0.02  
      552     -1         -0.92       0.08  
      553     -1         -0.93       0.07  
      554     -1         -0.68       0.32  
      555      0         -0.3       -0.3   
      556     -1         -0.72       0.28  
      557     -1         -0.92       0.08  
      558     -1         -0.67       0.33  
      559     -1         -0.98       0.02  
      560     -1         -0.88       0.12  
      561     -1         -0.45       0.55  
      562     -1         -0.69       0.31  
      563      0         -0.34      -0.34  
      564      1          0.27      -0.73  
      565     -1         -0.71       0.29  
      566      1          0.54      -0.46  
      567     -1         -0.67       0.33  
      568     -1         -0.1        0.9   
      569      1          0.46      -0.54  
      570      0         -0.22      -0.22  
      571      1          0.67      -0.33  
      572      0          0.38       0.38  
      573     -1         -0.71       0.29  
      574      0         -0.02      -0.02  
      575      1          0.73      -0.27  
      576      1          0.58      -0.42  
      577     -1         -0.71       0.29  
      578     -1         -0.55       0.45  
      579      1          0.75      -0.25  
      580      1          0.75      -0.25  
      581      0          0.37       0.37  
      582      1          0.78      -0.22  
      583      1          0.7       -0.3   
      584      1          0.91      -0.09  
      585      0         -0.21      -0.21  
      586      1          0.97      -0.03  
      587     -1         -0.61       0.39  
      588     -1         -0.39       0.61  
      589      1          0.97      -0.03  
      590      1          0.97      -0.03  
      591      1          0.73      -0.27  
      592      0          0.38       0.38  
      593      1          0.56      -0.44  
      594      0         -0.22      -0.22  
      595     -1         -0.93       0.07  
      596     -1         -0.99       0.01  
      597     -1         -1          0     
      598     -1         -1          0     
      599     -1         -1          0     
      600     -1         -0.91       0.09  
      601     -1         -0.99       0.01  
      602     -1         -0.75       0.25  
      603     -1         -0.91       0.09  
      604      0         -0.3       -0.3   
      605     -1         -0.91       0.09  
      606     -1         -0.9        0.1   
      607     -1         -0.99       0.01  
      608     -1         -0.98       0.02  
      609     -1         -0.98       0.02  
      610     -1         -0.98       0.02  
      611     -1         -0.49       0.51  
      612      0          0.25       0.25  
      613      1          0.68      -0.32  
      614     -1         -0.89       0.11  
      615      1          0.25      -0.75  
      616     -1         -0.82       0.18  
      617     -1         -0.41       0.59  
      618      1          0.76      -0.24  
      619      0         -0.29      -0.29  
      620      1          0.58      -0.42  
      621      0          0.23       0.23  
      622     -1         -0.62       0.38  
      623      0          0.33       0.33  
      624      1          0.77      -0.23  
      625      1          0.11      -0.89  
      626     -1         -0.53       0.47  
      627     -1         -0.31       0.69  
      628      1          0.6       -0.4   
      629      1          0.58      -0.42  
      630      0          0.28       0.28  
      631      1          0.93      -0.07  
      632      1          0.71      -0.29  
      633      1          0.93      -0.07  
      634      0          0.21       0.21  
      635      1          0.38      -0.62  
      636     -1         -0.84       0.16  
      637     -1         -0.54       0.46  
      638      1          0.46      -0.54  
      639      1          0.48      -0.52  
      640      1          0.64      -0.36  
      641      0         -0.3       -0.3   
      642      1          0.21      -0.79  
      643      0         -0.31      -0.31  
      644     -1         -0.93       0.07  
      645     -1         -0.99       0.01  
      646     -1         -1          0     
      647     -1         -0.79       0.21  
      648     -1         -0.64       0.36  
      649     -1         -0.98       0.02  
      650     -1         -0.96       0.04  
      651     -1         -0.79       0.21  
      652     -1         -0.72       0.28  
      653      0         -0.33      -0.33  
      654     -1         -0.8        0.2   
      655     -1         -0.78       0.22  
      656     -1         -0.99       0.01  
      657     -1         -0.78       0.22  
      658     -1         -0.95       0.05  
      659     -1         -0.92       0.08  
      660     -1         -0.81       0.19  
      661      0         -0.32      -0.32  
      662      1          0.43      -0.57  
      663     -1         -0.37       0.63  
      664      1          0.31      -0.69  
      665     -1         -0.34       0.66  
      666     -1         -0.36       0.64  
      667      1          0.57      -0.43  
      668      0          0.15       0.15  
      669      1          0.57      -0.43  
      670      0          0.22       0.22  
      671     -1         -0.45       0.55  
      672      0          0.16       0.16  
      673      1          0.84      -0.16  
      674      1          0.5       -0.5   
      675     -1         -0.24       0.76  
      676     -1         -0.51       0.49  
      677      1          0.79      -0.21  
      678      1          0.4       -0.6   
      679      0          0.39       0.39  
      680      1          0.98      -0.02  
      681      1          0.98      -0.02  
      682      1          0.74      -0.26  
      683      0          0.37       0.37  
      684      1          0.43      -0.57  
      685     -1         -0.82       0.18  
      686     -1         -0.82       0.18  
      687      1          0.94      -0.06  
      688      1          0.96      -0.04  
      689      1          0.74      -0.26  
      690      0          0.31       0.31  
      691      1          0.54      -0.46  
      692      0          0.04       0.04  
      693     -1         -0.96       0.04  
      694     -1         -0.67       0.33  
      695     -1         -0.96       0.04  
      696     -1         -0.64       0.36  
      697     -1         -1          0     
      698     -1         -1          0     
      699     -1         -1          0     
      700     -1         -0.78       0.22  
      701     -1         -0.99       0.01  
      702      0         -0.43      -0.43  
      703     -1         -0.92       0.08  
      704     -1         -0.78       0.22  
      705     -1         -0.96       0.04  
      706     -1         -0.89       0.11  
      707     -1         -0.79       0.21  
      708     -1         -0.92       0.08  
      709     -1         -0.91       0.09  
      710      0          0.27       0.27  
      711      1          0.67      -0.33  
      712     -1         -0.91       0.09  
      713      1          0.59      -0.41  
      714     -1         -0.27       0.73  
      715     -1         -0.82       0.18  
      716      1          0.72      -0.28  
      717      0          0.35       0.35  
      718      1          0.72      -0.28  
      719      0         -0.23      -0.23  
      720     -1         -0.6        0.4   
      721      0         -0.21      -0.21  
      722      1          0.95      -0.05  
      723      1          0.96      -0.04  
      724     -1         -0.84       0.16  
      725     -1         -0.54       0.46  
      726      1          0.76      -0.24  
      727      1          0.76      -0.24  
      728      0          0.05       0.05  
      729      1          0.99      -0.01  
      730      1          0.99      -0.01  
      731      1          0.78      -0.22  
      732      0          0.29       0.29  
      733      1          0.21      -0.79  
      734     -1         -0.8        0.2   
      735     -1         -0.75       0.25  
      736      1          0.54      -0.46  
      737      1          0.88      -0.12  
      738      1          0.77      -0.23  
      739      0          0.4        0.4   
      740      1          0.61      -0.39  
      741      0         -0.03      -0.03  
      742     -1         -0.81       0.19  
      743     -1         -0.98       0.02  
      744     -1         -0.99       0.01  
      745     -1         -1          0     
      746     -1         -0.99       0.01  
      747     -1         -0.99       0.01  
      748     -1         -0.97       0.03  
      749     -1         -0.94       0.06  
      750     -1         -0.73       0.27  
      751      0         -0.46      -0.46  
      752     -1         -0.75       0.25  
      753     -1         -0.75       0.25  
      754     -1         -0.99       0.01  
      755     -1         -0.81       0.19  
      756     -1         -0.99       0.01  
      757     -1         -0.99       0.01  
      758     -1         -0.46       0.54  
      759      0         -0.03      -0.03  
      760      1          0.32      -0.68  
      761     -1         -0.52       0.48  
      762      1          0.81      -0.19  
      763     -1         -0.92       0.08  
      764     -1         -0.94       0.06  
      765      1          0.45      -0.55  
      766      1          0.81      -0.19  
      767      0          0.24       0.24  
      768     -1         -1          0     
      769     -1         -1          0     
      770     -1         -0.79       0.21  
      771     -1         -0.29       0.71  
      772     -1         -1          0     
      773     -1         -0.35       0.65  
      774     -1         -0.96       0.04  
      775     -1         -0.93       0.07  
      776     -1         -0.7        0.3   
      777      0         -0.33      -0.33  
      778     -1         -0.91       0.09  
      779     -1         -0.91       0.09  
      780      1          0.26      -0.74  
      781      0         -0.44      -0.44  
      782     -1         -0.81       0.19  
      783     -1         -0.99       0.01  
      784     -1         -0.99       0.01  
      785     -1         -0.92       0.08  
      786     -1         -0.95       0.05  
      787     -1         -0.76       0.24  
      788     -1         -0.99       0.01  
      789     -1         -0.77       0.23  
      790     -1         -1          0     
      791      0         -0.31      -0.31  
      792     -1         -0.74       0.26  
      793     -1         -1          0     
      794     -1         -0.99       0.01  
      795     -1         -0.99       0.01  
      796     -1         -0.98       0.02  
      797     -1         -0.54       0.46  
      798     -1         -0.96       0.04  
      799      0          0.27       0.27  
      800      1          0.67      -0.33  
      801      1          0.44      -0.56  
      802      0          0.27       0.27  
      803     -1         -0.98       0.02  
      804     -1         -0.98       0.02  
      805     -1         -0.98       0.02  
      806     -1         -0.96       0.04  
      807     -1         -0.99       0.01  
      808     -1         -0.8        0.2   
      809     -1         -0.99       0.01  
      810     -1         -0.99       0.01  
      811     -1         -0.99       0.01  
      812      0         -0.3       -0.3   
      813     -1         -0.8        0.2   
      814     -1         -0.98       0.02  
      815     -1         -0.98       0.02  
      816     -1         -0.98       0.02  
      817     -1         -0.87       0.13  
      818     -1         -0.87       0.13  
      819     -1         -0.94       0.06  
      820      0         -0.28      -0.28  
      821      1          0.2       -0.8   
      822     -1         -0.6        0.4   
      823      1          0.63      -0.37  
      824     -1         -0.33       0.67  
      825     -1         -0.34       0.66  
      826      1          0.55      -0.45  
      827      0          0.21       0.21  
      828      1          0.43      -0.57  
      829      0          0.15       0.15  
      830     -1         -0.93       0.07  
      831      0          0.16       0.16  
      832      1          0.6       -0.4   
      833      1          0.42      -0.58  
      834     -1         -0.3        0.7   
      835     -1         -0.89       0.11  
      836      1          0.93      -0.07  
      837      1          0.93      -0.07  
      838      0          0.2        0.2   
      839      1          0.74      -0.26  
      840      1          0.79      -0.21  
      841      1          0.4       -0.6   
      842      0          0.38       0.38  
      843      1          0.48      -0.52  
      844     -1         -0.22       0.78  
      845     -1         -0.45       0.55  
      846      1          0.55      -0.45  
      847      1          0.52      -0.48  
      848      1          0.74      -0.26  
      849      0          0.33       0.33  
      850          ?      0.66           ? 
      851      1          0.58      -0.42  
      852      0         -0.38      -0.38  
      853     -1         -0.79       0.21  
      854     -1         -0.96       0.04  
      855     -1         -0.9        0.1   
      856     -1         -1          0     
      857     -1         -1          0     
      858     -1         -1          0     
      859     -1         -1          0     
      860     -1         -0.8        0.2   
      861     -1         -0.83       0.17  
      862      0         -0.46      -0.46  
      863     -1         -0.84       0.16  
      864     -1         -1          0     
      865     -1         -1          0     
      866     -1         -0.83       0.17  
      867     -1         -0.98       0.02  
      868     -1         -0.98       0.02  
      869     -1         -0.92       0.08  
      870      0         -0.24      -0.24  
      871      1          0.46      -0.54  
      872     -1         -0.87       0.13  
      873      1          0.39      -0.61  
      874     -1         -0.87       0.13  
      875     -1         -0.34       0.66  
      876      1          0.7       -0.3   
      877      0          0.23       0.23  
      878      1          0.49      -0.51  
      879      0          0.13       0.13  
      880     -1         -0.62       0.38  
      881      0          0.11       0.11  
      882      1          0.86      -0.14  
      883      1          0.56      -0.44  
      884     -1         -0.36       0.64  
